subject;model;sL;sC;sR;noise_amp;S_amplitude;S_d;U_int_amplitude;U_int_baseline;U_int_onset;U_ext_amplitude;nll;n_trials;nll/trial;nll_eval
A86;spatial_reduced_cert;-0.2952805716386137;-0.1543228776890828;-0.2269303054681586;;0.2042607854219386;0.2692385508578809;1.677478755620541;;;;7290.082722974538;9996.0;0.7292999922943716;16406.578222576754
A86;spatial_reduced_cert;-0.192853313063793;-0.0550509610073106;-0.1167700071306256;;0.1963680539827442;0.3152000096975967;1.520643200768177;;;;7288.772475169952;9996.0;0.7291689150830284;16384.940060494286
A95;spatial_reduced_cert;0.5075901976051682;0.5812553683426813;0.5624021089097369;;0.1615057668104418;0.2824980402408982;0.6387253414723091;;;;3959.278193923759;5220.0;0.7584824126290726;3947.288248703042
A93;spatial_reduced_cert;-0.4254149794578552;-0.2848192602396011;-0.4141222983598709;;0.2237441420555114;5.960464455334602e-09;2.0693029165267944;;;;5350.420435962378;7409.0;0.7221514962832202;7599.908366345729
A83;spatial_reduced_cert;0.0824275404024774;0.0892385337308496;0.0490329284366453;;0.1733933734184393;0.6179149952544322;1.2234088235363745;;;;6967.102694962154;9451.0;0.7371815358123113;12777.327247144876
A92;spatial_reduced_cert;-0.128781259059906;-0.057403564453125;-0.0482439994812011;;0.1806304359436035;3.08394432067538e-05;1.7773823738098145;;;;8036.6195929918495;9996.0;0.8039835527202731;25325.164322890832
A86;spatial_reduced_cert;-0.0928331170718159;0.0449391196636561;-0.0151958946301782;;0.1951803334311352;0.3162495537069077;1.3886300431441612;;;;7287.381377264323;9996.0;0.7290297496262829;16398.68819190275
A93;spatial_reduced_cert;-0.3530861940103023;-0.2458691329429712;-0.3384352175207823;;0.1943852247122231;0.67054493004066;1.5257005690527876;;;;5323.823815596006;7409.0;0.7185617243347289;7548.681769893259
A93;spatial_reduced_cert;-0.4395506394260406;-0.3235093798799591;-0.4294240085910186;;0.1977249841258521;0.6289855718887312;1.636509769480284;;;;5328.227129795515;7409.0;0.7191560439729403;7554.75797728874
A86;spatial_reduced_cert;-0.0492095947265625;0.0679779052734375;0.0224761962890625;;0.1942138671875;0.352117919921875;1.3040771484375;;;;7284.158116758574;9996.0;0.7287072945936949;16404.57421347083
A95;spatial_reduced_cert;-0.5631676891352981;-0.4601722707193403;-0.5955927266550134;;0.2183574993661022;0.0487503929420199;2.300146320660133;;;;3985.1774309566354;5220.0;0.7634439522905432;3995.918525201524
A89;spatial_reduced_cert;-0.4270210112970858;-0.4021111865683906;-0.4320230816314279;;0.2105919350451768;0.1113442771004201;2.145752624472152;;;;7587.282944935252;9996.0;0.7590319072564278;17298.49472953163
A92;spatial_reduced_cert;-0.4882471561431885;-0.415889024734497;-0.4138276576995849;;0.1913615417480468;4.768371580921028e-08;2.360923767089844;;;;8050.891653836459;9996.0;0.8054113299156122;25377.84950704794
A96;spatial_reduced_cert;-0.3978247983385934;-0.1937122392275547;-0.3467567160145712;;0.2282012709081561;0.1692575930262002;1.8271895447019235;;;;4845.910770925991;6884.0;0.7039382293617069;6948.6642891938045
A83;spatial_reduced_cert;-0.2804069854352207;-0.2716545888092696;-0.3369364943544752;;0.178355098472191;0.8202991902183442;1.544885599544159;;;;6971.754541320164;9451.0;0.7376737426008003;12770.758786180744
A96;spatial_reduced_cert;-0.9426023662090302;-0.7806518375873566;-0.927663780748844;;0.2267282485961914;0.5985434897243977;2.1183759570121765;;;;4828.416211208863;6884.0;0.7013968929704913;6897.914062067368
A95;spatial_reduced_cert;-0.1641364167794492;-0.0964898176437358;-0.1604972717468875;;0.1755740165842024;0.8372666423601665;1.294323757297832;;;;3928.38356383866;5220.0;0.7525639011185172;3921.82583310564
A89;spatial_reduced_cert;-0.288030364938777;-0.2614025433499591;-0.2824753709660399;;0.2143225346985673;0.0002819500954501;2.0529653047797183;;;;7594.603325232472;9996.0;0.7597642382185347;17309.52473778144
A87;spatial_reduced_cert;0.1242661630811081;0.2105699283809405;0.1491404278337142;;0.201207657733237;0.1437074881047997;1.2467526071260764;;;;7322.713953711104;9996.0;0.7325644211395662;16770.886800377768
A84;spatial_reduced_cert;-0.155693896063795;-0.2916216391710122;-0.1492741417497711;;0.2664815568795825;0.0001841447511167;1.7628774559905196;;;;401.3760729588385;651.0;0.6165531074636535;396.9732527190356
A93;spatial_reduced_cert;-0.1560169536205649;-0.0294084686765927;-0.1376702993702565;;0.2126897627400467;0.0112762418986676;1.6692163703337428;;;;5348.723903844699;7409.0;0.7219225136785934;7613.517880531068
A92;spatial_reduced_cert;-0.257013083435055;-0.1903625074807458;-0.1847048796501162;;0.1824507146570198;1.8858833938928403e-09;2.018014257247416;;;;8046.779075068244;9996.0;0.8049999074698123;25369.415044907768
A93;spatial_reduced_cert;-0.4652750518844186;-0.3504104028743313;-0.4592752504131567;;0.2028725552803371;0.5279515762525989;1.702912558997923;;;;5325.614977209634;7409.0;0.718803479175278;7551.612478766359
A87;spatial_reduced_cert;-0.3908741890847977;-0.2899617071161628;-0.4003329318770738;;0.2182429099009459;0.1168880677254491;2.03612627700386;;;;7331.992423227641;9996.0;0.7334926393785155;16813.501474135846
A86;spatial_reduced_cert;-0.2027014526167931;-0.0659782200057179;-0.1271747657560809;;0.196189258948234;0.2851871359224333;1.5566885161078972;;;;7282.941089602538;9996.0;0.7285855431775249;16391.316025398075
A89;spatial_reduced_cert;-0.1418256169623397;-0.1299293003213648;-0.1331387456996147;;0.1909074123254197;0.3389824291840426;1.4961842360190758;;;;7588.251455269715;9996.0;0.7591287970457898;17252.5368469339
A92;spatial_reduced_cert;-0.2340520732104778;-0.1681264070793986;-0.163254389539361;;0.1728450659662485;0.2472876250743866;1.720916174352169;;;;8064.514738069246;9996.0;0.8067741834803167;25327.625505471035
A93;spatial_reduced_cert;-0.4255277673677256;-0.306235030214566;-0.4129543465816141;;0.2071779400955847;0.4409096327002885;1.6914477408377024;;;;5329.2457353900445;7409.0;0.7192935261695296;7566.744741471786
A83;spatial_reduced_cert;-0.7251883647156774;-0.7274033514547682;-0.8102032809681532;;0.1852979167789453;0.9530058424413256;1.942585808075819;;;;6967.5650776481225;9451.0;0.737230460019905;12767.238634833444
A96;spatial_reduced_cert;-0.1602168659788958;0.0055910767354134;-0.1110636516334011;;0.2012726110488756;0.5299838074816762;1.3115070721587472;;;;4833.55691389732;6884.0;0.7021436539653283;6912.9134231833705
A89;spatial_reduced_cert;-0.423736040116637;-0.3968480838484538;-0.4241377805774391;;0.2100213993687066;0.106895401404472;2.1219978072622325;;;;7590.004516747593;9996.0;0.7593041733440969;17282.823734084297
A95;spatial_reduced_cert;-0.5299651615245011;-0.4645332239131221;-0.5538034180606815;;0.1764630162717139;0.9999940688828588;1.65238379532002;;;;3926.705973122743;5220.0;0.7522425235867324;3929.423213616389
A87;spatial_reduced_cert;-0.3752727534432338;-0.273523161367553;-0.3875354644670263;;0.2219762385107356;0.0824666063308929;2.077207116866425;;;;7336.806909988098;9996.0;0.7339742807110942;16833.281850837062
A86;spatial_reduced_cert;-0.4251623165910132;-0.2914459364837967;-0.364475269569084;;0.2000408439151942;0.4127980450284667;1.7192913494072857;;;;7295.959397221844;9996.0;0.7298878948801365;16393.492252787164
A84;spatial_reduced_cert;-0.5526742866312588;-0.6739870082972175;-0.5575393513350377;;0.2745779470069419;1.272117988260213e-05;2.3655527984401488;;;;401.1014152714166;651.0;0.6161312062540962;399.6268071821262
A87;spatial_reduced_cert;0.4108209839905612;0.4812378666247241;0.4501286118174903;;0.1777197193400934;0.2527488379157148;0.8396812700666487;;;;7338.310899569049;9996.0;0.7341247398528461;16772.07178968531
A83;spatial_reduced_cert;-0.0928522864705883;-0.0839754464104771;-0.1383397678728215;;0.1770324828661978;0.685532129148487;1.421677477657795;;;;6971.042928074249;9451.0;0.7375984475795417;12763.091251338676
A84;spatial_reduced_cert;0.079739469191054;-0.0121787404927999;0.1025061684590582;;0.2460570406021543;0.1432035296295907;1.264592104455005;;;;399.11201902622327;651.0;0.6130752980433537;399.7745159273805
A96;spatial_reduced_cert;-0.2247790535911917;-0.0630415035411715;-0.1868875343352556;;0.2080056777596474;0.4547090856358409;1.4351993426680565;;;;4832.886813306487;6884.0;0.7020463122176768;6915.663020312063
A95;spatial_reduced_cert;-0.4290665697518143;-0.3333864171375431;-0.4496413370359526;;0.21743668896206;0.049281469152504;2.1027803020010083;;;;3978.4271812328816;5220.0;0.7621508010024678;3982.772179302999
A87;spatial_reduced_cert;-0.8732783147052032;-0.760618195445204;-0.9077498252945588;;0.242703015885927;1.8185453143360077e-13;2.948236788099166;;;;7339.26482986591;9996.0;0.7342201710550129;16823.697179034985
A83;spatial_reduced_cert;-0.7697483583733629;-0.7707214783358722;-0.8571480177006379;;0.1824132441495021;0.9999999999996364;1.9839538306259783;;;;6967.467720062868;9451.0;0.7372201587200156;12761.820737915812
A92;spatial_reduced_cert;-0.3340866377894258;-0.2596874070794683;-0.2522208044032936;;0.188515606408323;2.806415068112855e-07;2.0966455215348105;;;;8042.881267317256;9996.0;0.8046099707200136;25358.821684751936
A92;spatial_reduced_cert;-0.1386947530627367;-0.0692635472234997;-0.0566287499814279;;0.1826843729532447;0.0066077467596641;1.7999973819878503;;;;8040.458789818726;9996.0;0.8043676260322855;25307.35363201595
A86;spatial_reduced_cert;0.0607962274751621;0.1763641496110644;0.1321184157177235;;0.1900200544188726;0.3440635921194612;1.1712226191996251;;;;7289.855204270085;9996.0;0.7292772313195363;16392.008404633783
A84;spatial_reduced_cert;-0.1404709332855418;-0.2625616095028817;-0.1285972238983959;;0.2759441422205418;4.343416076152407e-05;1.6720806541852653;;;;400.1023543085869;651.0;0.614596550397215;403.2724320438814
A87;spatial_reduced_cert;-0.1407880935003049;-0.0445656314841471;-0.1326169490930624;;0.207727101482451;0.1617690640734508;1.6561666345223784;;;;7333.785610220168;9996.0;0.7336720298339503;16796.85298183813
A93;spatial_reduced_cert;-0.615820242168283;-0.4839540857261397;-0.6224473547213449;;0.2270169779921309;0.0903436148202018;2.266673812699196;;;;5344.0525091482;7409.0;0.7212920109526522;7578.241426697084
A93;spatial_reduced_cert;-0.3723053284920752;-0.2523415165487677;-0.3636079283896833;;0.2018622685223818;0.497605588613078;1.6064966656267643;;;;5329.686448212947;7409.0;0.7193530096116812;7538.684979783942
A92;spatial_reduced_cert;-0.2427602782845497;-0.18377635627985;-0.163310308009386;;0.1837062367796897;2.2473931312549933e-05;1.951605498790741;;;;8042.630553166287;9996.0;0.8045848892723377;25368.203411915893
A89;spatial_reduced_cert;-0.9732971347448256;-0.9519637574667286;-0.9999118754112716;;0.2325383162401704;1.8185453143360077e-13;3.1760801776254084;;;;7598.149526447164;9996.0;0.7601190002448144;17334.9483010035
A89;spatial_reduced_cert;-0.2742246008045725;-0.2519233205654956;-0.269629956151391;;0.2057032660355526;0.1107220262448578;1.9061650086842967;;;;7588.09071574939;9996.0;0.7591127166616036;17280.200810084723
A86;spatial_reduced_cert;-0.6252065897569992;-0.461601085611619;-0.5638950076536275;;0.2131135530909523;0.187705200491473;2.2148328302428126;;;;7287.464428021657;9996.0;0.7290380580253759;16429.57491276272
A87;spatial_reduced_cert;-0.1521306927170371;-0.0596104571304749;-0.1474840157898143;;0.2045661096158437;0.2816979653900489;1.5416837107622996;;;;7331.216683268687;9996.0;0.733415034340605;16781.9749162402
A95;spatial_reduced_cert;-0.3816080201359;-0.2858174874454562;-0.3810912643239135;;0.2065677960935864;0.3695843182460521;1.68199224860291;;;;3963.149765361301;5220.0;0.7592240929810921;3974.1942148902367
A89;spatial_reduced_cert;0.1764711949288395;0.1910836520349885;0.2071779789991223;;0.1797726186411166;0.318295740313135;1.1152925470634545;;;;7565.289766876349;9996.0;0.7568317093713834;17197.75710205807
A93;spatial_reduced_cert;-0.1870793521593441;-0.068749140795262;-0.1710562076805217;;0.2158922960687778;1.4551693183761929e-12;1.7083205429080408;;;;5349.984859543134;7409.0;0.7220927061065102;7590.088059947977
A92;spatial_reduced_cert;0.5308197252019227;0.5749726775138697;0.6270109160561219;;0.1577072528278722;7.018681799086934e-07;0.7438685448360047;;;;7976.544282974748;9996.0;0.7979736177445726;25062.8707567823
A95;spatial_reduced_cert;-0.256495830748463;-0.1811270062025869;-0.2661284010537201;;0.1976471518469043;0.5312113561056322;1.4739325986010954;;;;3950.9652637307418;5220.0;0.7568898972664256;3956.206039568402
A95;spatial_reduced_cert;-0.9403986061615796;-0.867582471667447;-0.9642314513939708;;0.1875219608020416;0.9937443479284412;2.066452849605412;;;;3925.9399943945855;5220.0;0.7520957843667788;3940.936204419756
A89;spatial_reduced_cert;-0.5873351727000511;-0.5630620498736292;-0.5960106992976009;;0.2259439667960646;5.596892174941637e-06;2.5099508036131795;;;;7600.019866422382;9996.0;0.7603061090858725;17311.054356451306
A86;spatial_reduced_cert;-0.783892757544848;-0.6228992582085624;-0.7314501135023619;;0.2212414393869119;0.1708775610760454;2.473074555227811;;;;7293.281490134689;9996.0;0.7296199970122739;16443.426326160356
A87;spatial_reduced_cert;1.2530036721182114;1.466905253524601;1.2720609469870396;;0.2965561550782877;0.663472654040379;8.980191626091255;;;;9043.78954496446;9996.0;0.9047408508367808;19851.79112112447
A84;spatial_reduced_cert;-0.4530561761127956;-0.5740888810466913;-0.4472327487166012;;0.2800723497054969;4.623892004895769e-06;2.215218710084173;;;;400.32744207443216;651.0;0.6149423073339971;398.7956967102296
A96;spatial_reduced_cert;-0.578421586425975;-0.3607123971451074;-0.519270263845101;;0.2366357334889471;0.0186540332157164;2.296738436445594;;;;4856.903709898061;6884.0;0.7055351118387654;6958.586507663009
A83;spatial_reduced_cert;-0.2816012476032483;-0.2785774953845248;-0.3454709056168212;;0.1947798066487303;0.3751057619367202;1.807774976827204;;;;6998.790044434878;9451.0;0.7405343396926122;12870.359556049982
A89;spatial_reduced_cert;-0.6581224611145444;-0.6324977804906666;-0.6730020739487372;;0.2116446956479922;0.1597754638059996;2.435317274183035;;;;7594.254956244602;9996.0;0.759729387379412;17318.8051697599
A96;spatial_reduced_cert;-0.558429166674614;-0.3492766991257667;-0.5176259055733681;;0.2398359596729278;0.0491252750158309;2.2393650710582733;;;;4860.570377884916;6884.0;0.7060677480948454;6960.109677108365
A84;spatial_reduced_cert;-0.8841924453154206;-0.9999679990578444;-0.8984492823947221;;0.2924697596020996;3.5645766183700633e-05;2.88745859824121;;;;395.0807095327848;651.0;0.6068828103422194;401.2404782836368
A83;spatial_reduced_cert;-0.8584515413067493;-0.8463200706646603;-0.9491499380756068;;0.191918560677077;0.6759982022853365;2.3113720784749603;;;;6992.750394742924;9451.0;0.7398952909472991;12822.348779525775
A84;spatial_reduced_cert;-0.0764899922905897;-0.1631857630673039;-0.0528590476242243;;0.2617585699161281;0.0948766838060691;1.4669831813371277;;;;400.1858065057414;651.0;0.6147247411762541;400.8319059272822
A84;spatial_reduced_cert;-0.138144204640227;-0.2483879118469474;-0.1258458186869973;;0.2634954796095127;0.0843968868274188;1.6407316406338168;;;;400.25809306474906;651.0;0.6148357804374025;399.9594932621746
A96;spatial_reduced_cert;-0.6577016262274356;-0.4938018830791861;-0.6328210515780484;;0.2139387598428527;0.6613878097577356;1.7956049686963524;;;;4823.534669994891;6884.0;0.7006877789068697;6873.094805697806
A83;spatial_reduced_cert;-0.0204022034886293;-0.0063688201553304;-0.0496701212723564;;0.1736090370555758;0.7254772200758453;1.279105547466315;;;;6971.933279294541;9451.0;0.7376926546708857;12777.319356039929
A96;spatial_reduced_cert;-0.9997682334951604;-0.8301022166078837;-0.9994401983503848;;0.2129675834022782;0.8498859835000986;2.1024900816119043;;;;4821.0856232351925;6884.0;0.7003320196448566;6889.621376481412
A83;spatial_reduced_cert;1.0119981949101202;1.0874910721904598;1.086882576229982;;0.1465589762665331;0.9991471274988726;0.1053331694565713;;;;7452.928227658495;9451.0;0.7885862054447673;14018.579921350443
A89;spatial_reduced_cert;0.0932722774318932;0.0989844638440473;0.1124784836281946;;0.1806330224197881;0.4168859743268314;1.1663120718917526;;;;7571.650535407565;9996.0;0.7574680407570593;17168.025420450154
A96;spatial_reduced_cert;0.0559433745820632;0.2303016848510486;0.1288964772503344;;0.2144425344510465;7.282428404198349e-07;1.294173608356985;;;;4853.817493580586;6884.0;0.7050867945352391;6962.028178424269
A84;spatial_reduced_cert;-0.2445307374000549;-0.3268228769302368;-0.2117469906806945;;0.2764906549453735;0.0267957210540771;1.7859601974487305;;;;400.7886287055063;651.0;0.6156507353387194;402.0710995381563
A84;spatial_reduced_cert;-0.3316284642642131;-0.4490500034589786;-0.3330467689811485;;0.2665129031275864;0.0007135672116418;1.9846174716949463;;;;401.5084110335294;651.0;0.6167563917565736;400.5487089602613
A83;spatial_reduced_cert;-0.8616453181052748;-0.8655187324945928;-0.9583810573521988;;0.1843009357952905;0.9557246139050676;2.111749733738179;;;;6966.932819250584;9451.0;0.7371635614485857;12758.809881519242
A92;spatial_reduced_cert;-0.0583829617919491;0.0106765011062179;0.03066564818414;;0.1789380060624898;1.8185453143360077e-13;1.6373203656494295;;;;8033.434349956257;9996.0;0.8036649009560082;25345.96389282312
A93;spatial_reduced_cert;-0.6560463970057278;-0.5149072317632815;-0.6612709501255232;;0.2270110682819262;0.1147311810020645;2.3053655257328955;;;;5339.52530085121;7409.0;0.7206809692065339;7585.814540931002
A87;spatial_reduced_cert;-0.4924528024275787;-0.382656687987037;-0.5052338998066261;;0.2340390223544091;0.0001051252475007;2.3413563068024814;;;;7333.825421062493;9996.0;0.7336760125112538;16812.400625685685
A86;spatial_reduced_cert;-0.3811863798719059;-0.235781092095749;-0.314515769553509;;0.2196828539330454;0.0001709116913843;2.047392597924045;;;;7307.621046418057;9996.0;0.7310545264523867;16459.753796695768
A89;spatial_reduced_cert;-0.2553796973079443;-0.2392738061025738;-0.2541967006400227;;0.1747964152693748;0.7432162925601006;1.4527091160416603;;;;7577.54064460271;9996.0;0.758057287375221;17140.68683952927
A95;spatial_reduced_cert;-0.6555394377273842;-0.5453717579284785;-0.6877987453135574;;0.2261564650310902;3.560128498064641e-05;2.507511689720559;;;;3987.740193272109;5220.0;0.7639349029256914;3990.019463762064
A92;spatial_reduced_cert;-0.35215939090312;-0.2796268382776414;-0.276235648158817;;0.1857410399794155;4.4826767131578293e-07;2.137493894351984;;;;8050.42752066972;9996.0;0.8053648980261825;25371.700570480687
A93;spatial_reduced_cert;-0.2517541981596878;-0.1297371425089295;-0.2380367665846279;;0.212338291460328;0.176828591717458;1.6465459744722466;;;;5334.6801440156105;7409.0;0.7200270136341761;7578.826398994024
A95;spatial_reduced_cert;-0.2316264714245335;-0.1419628785661189;-0.2267039003891113;;0.2057773165634717;0.1398599980981089;1.657765488314908;;;;3979.4396408946895;5220.0;0.7623447587920861;3969.7583419533976
A87;spatial_reduced_cert;-0.2220403751455251;-0.1278381236350014;-0.2230693747148961;;0.2120589122907767;0.1312016446280722;1.7720194819194148;;;;7329.819338182024;9996.0;0.7332752439157687;16811.40300458626
A86;spatial_reduced_cert;-0.2665085792541504;-0.1232521533966064;-0.1916155815124511;;0.1983900642395019;0.3384016513824462;1.5770893096923828;;;;7290.538326184302;9996.0;0.7293455708467689;16401.494178014334
A92;spatial_reduced2;-0.0586137685468202;0.0;0.01593247533674;1.0;0.1808449540990113;0.0001314995068241;1.6526647516875528;-1.0;0.0;0.0;6087.64084923411;7497.0;0.8120102506648139;25269.60039553433
A84;spatial_reduced2;0.0809690956054289;0.0;0.121712237617416;1.0;0.2484883215115363;2.8310687127941488e-15;1.3884593780869636;-1.0;0.0;0.0;404.1012206332547;651.0;0.62073920220162;399.4873003871733
A89;spatial_reduced2;-0.0231323694276177;0.0;-0.0078624527572355;1.0;0.1953880863103453;0.1585085240003575;1.5276027320685517;-1.0;0.0;0.0;5683.876229010377;7497.0;0.7581534252381456;17257.1504690562
A96;spatial_reduced2;-0.1930528441995989;0.0;-0.1383754435137802;1.0;0.2262173415358529;8.828172565200632e-06;1.6752188904547438;-1.0;0.0;0.0;3908.506626960472;5456.0;0.7163685166716408;6937.112005327841
A92;spatial_reduced2;-0.0643913637498485;0.0;0.0152587619653559;1.0;0.1786231325694279;4.146392024173552e-08;1.6690353059516383;-1.0;0.0;0.0;6088.74512430998;7497.0;0.8121575462598345;25295.832569786995
A84;spatial_reduced2;0.0853035753825679;0.0;0.1157058552489616;1.0;0.2494780466007068;1.1641521080463235e-11;1.3291394500993192;-1.0;0.0;0.0;403.9424562068736;651.0;0.6204953244345217;401.2185584665169
A87;spatial_reduced2;-0.0971114908731749;0.0;-0.0881668958803061;1.0;0.2195621434090756;0.0075761674948317;1.7231980660470183;-1.0;0.0;0.0;5569.543931872818;7497.0;0.7429030187905585;16777.1160789706
A96;spatial_reduced2;-0.168782215565443;0.0;-0.1301779299974441;1.0;0.2109342503547668;0.3882733441889286;1.3808915615081787;-1.0;0.0;0.0;3892.320476813236;5456.0;0.713401846923247;6906.543283673755
A86;spatial_reduced2;-0.1424922925331628;0.0;-0.0631021822707111;1.0;0.2131227699131272;1.535115188300296e-07;1.6679855140035895;-1.0;0.0;0.0;5546.178018293115;7497.0;0.7397863169658684;16433.04503641309
A87;spatial_reduced2;-0.0914456801296008;0.0;-0.0805354994140321;1.0;0.2022995828924651;0.1949474460718945;1.5399408792340452;-1.0;0.0;0.0;5557.704959302178;7497.0;0.7413238574499371;16782.032838190156
A96;spatial_reduced2;-0.205611000537722;0.0;-0.1364565438664993;1.0;0.2266858014062805;0.0083331104139183;1.6861307233703613;-1.0;0.0;0.0;3907.999106724238;5456.0;0.7162754961004836;6959.608807774152
A83;spatial_reduced2;0.0014222431991584;0.0;-0.051457485769788;1.0;0.2057206919482269;0.1030987830607045;1.6468662884217338;-1.0;0.0;0.0;5600.636358041035;7489.0;0.7478483586648464;12923.086583645028
A93;spatial_reduced2;-0.1365919145755469;0.0;-0.1217813536059111;1.0;0.2165099789388477;9.313222415485711e-11;1.61493631452322;-1.0;0.0;0.0;4377.964853979365;5981.0;0.7319787416785429;7596.06523127489
A86;spatial_reduced2;-0.1319634980663977;0.0;-0.0574964373918192;1.0;0.2129488664188102;1.6762838458805884e-05;1.638398364535533;-1.0;0.0;0.0;5550.338950324702;7497.0;0.7403413299085904;16468.303536975945
A95;spatial_reduced2;-0.0923847422407737;0.0;-0.0813824595857566;1.0;0.2063444750098745;3.3306690738754696e-16;1.5859017204110444;-1.0;0.0;0.0;3739.190305308492;4956.0;0.7544774627337555;3984.474307170426
A96;spatial_reduced2;-0.1721401508095681;0.0;-0.1253488974707792;1.0;0.2044024890213898;0.3459097293009055;1.441359706352415;-1.0;0.0;0.0;3896.826579240093;5456.0;0.7142277454618938;6927.293199133848
A93;spatial_reduced2;-0.1225740934924033;0.0;-0.1044099275495682;1.0;0.198038786300749;0.3259715267369756;1.4063272483399487;-1.0;0.0;0.0;4372.029237833131;5981.0;0.7309863296828509;7567.69893093196
A84;spatial_reduced2;0.0972374792545451;0.0;0.1427042528029574;1.0;0.2480673831215972;0.0057970852564266;1.3473291066206912;-1.0;0.0;0.0;405.11800218740007;651.0;0.6223010786288787;403.7120202556555
A83;spatial_reduced2;-0.0048412317264592;0.0;-0.047508005212876;1.0;0.1775942443148233;0.5768443982728059;1.3840196618111804;-1.0;0.0;0.0;5557.584073700812;7489.0;0.7420996226065979;12799.715579781623
A95;spatial_reduced2;-0.0940853655338287;0.0;-0.0867269486188888;1.0;0.2099620044231415;5.960464455334602e-09;1.6038050651550293;-1.0;0.0;0.0;3731.0158012134766;4956.0;0.7528280470567951;3978.292155501145
A95;spatial_reduced2;-0.0838213346143845;0.0;-0.0662267875775342;1.0;0.1899076075752839;0.3439121302456669;1.364072101948295;-1.0;0.0;0.0;3721.116319383531;4956.0;0.750830572918388;3959.5797861528185
A89;spatial_reduced2;-0.0253247877957392;0.0;-0.0127525181736132;1.0;0.1859215843979336;0.3107878821775244;1.435670900471905;-1.0;0.0;0.0;5687.185807492465;7497.0;0.7585948789505755;17255.291020968052
A92;spatial_reduced2;-0.052745543885976;0.0;0.023791590007022;1.0;0.1801960613578558;3.8831494747482164e-07;1.6466409377753737;-1.0;0.0;0.0;6086.940334082185;7497.0;0.8119168112687988;25303.002206855366
A86;spatial_reduced2;-0.1429144038792742;0.0;-0.0651154740027379;1.0;0.198591796255539;0.1523283683596389;1.5677920889897905;-1.0;0.0;0.0;5539.423427728394;7497.0;0.7388853445015865;16437.634549977214
A83;spatial_reduced2;-0.0005440553650259;0.0;-0.0508672418072819;1.0;0.1723653223365545;0.6740255896002054;1.368777371942997;-1.0;0.0;0.0;5571.272302101205;7489.0;0.743927400467513;12792.16963506224
A84;spatial_reduced2;0.1303708749150018;0.0;0.1403306284260566;1.0;0.2671121700599133;2.909496255032451e-09;1.2880439095706606;-1.0;0.0;0.0;403.1250796463553;651.0;0.6192397536810373;404.1326089250712
A93;spatial_reduced2;-0.1356497636560902;0.0;-0.1134666320658084;1.0;0.2054759632110381;0.1892888483637193;1.485999045210974;-1.0;0.0;0.0;4368.608135693959;5981.0;0.7304143346754656;7570.054497881508
A92;spatial_reduced2;-0.0686150869094035;0.0;0.0085608354802957;1.0;0.1792916512532156;1.760848975890239e-05;1.6781062946779457;-1.0;0.0;0.0;6074.22499067093;7497.0;0.8102207537242804;25301.190880866467
A86;spatial_reduced2;-0.1282976851712192;0.0;-0.0621359060801296;1.0;0.2064567393155448;0.0757854555335142;1.597288202448908;-1.0;0.0;0.0;5542.789426690778;7497.0;0.7393343239550191;16432.08770278334
A83;spatial_reduced2;-0.0031503719683314;0.0;-0.047282006833484;1.0;0.1809156248706858;0.4653582708908289;1.4434144204424229;-1.0;0.0;0.0;5568.324496945131;7489.0;0.7435337824736454;12813.058682648669
A95;spatial_reduced2;-0.0840143438708764;0.0;-0.0833255469806317;1.0;0.2040951886840048;0.3428076980451806;1.3131495048946815;-1.0;0.0;0.0;3723.327114432415;4956.0;0.7512766574722387;3968.810885853981
A89;spatial_reduced2;-0.0148588033625856;0.0;0.0111832687980495;1.0;0.1945644680922851;0.3421422645682469;1.3185298549942672;-1.0;0.0;0.0;5691.130421261967;7497.0;0.7591210379167623;17180.397855128052
A96;spatial_reduced2;-0.1606515009625582;0.0;-0.1287545137602137;1.0;0.1982198078033979;0.5307717981690075;1.336093213642016;-1.0;0.0;0.0;3891.381469610471;5456.0;0.7132297414975204;6936.700525249726
A84;spatial_reduced2;0.0739402405967126;0.0;0.1190303223446314;1.0;0.2364958750985687;9.230695497847163e-05;1.4350380336849753;-1.0;0.0;0.0;405.791051343019;651.0;0.6233349482995684;395.9718189237616
A93;spatial_reduced2;-0.1190544236451387;0.0;-0.1084369348827749;1.0;0.2120509015209973;0.0006884930655359;1.609333373606205;-1.0;0.0;0.0;4382.77020890602;5981.0;0.7327821783825481;7596.186575324758
A83;spatial_reduced2;-0.0214196836148943;0.0;-0.0508213039820475;1.0;0.1757933739808436;0.5248321870658884;1.4032544616231917;-1.0;0.0;0.0;5569.566078064864;7489.0;0.7436995697776557;12789.892268126036
A95;spatial_reduced2;-0.0952262878417968;0.0;-0.0928208827972412;1.0;0.2119043159484863;4.768371580921028e-08;1.6219120025634766;-1.0;0.0;0.0;3743.0531286655983;4956.0;0.7552568863328487;3973.254482690687
A89;spatial_reduced2;-0.0204898428919477;0.0;-0.0024177885179597;1.0;0.1974501545922976;0.1679985475679131;1.48588072048733;-1.0;0.0;0.0;5691.676717178859;7497.0;0.7591939065197891;17232.56473706033
A92;spatial_reduced2;-0.053202305920422;0.0;0.0267911665141582;1.0;0.1785602628439664;7.450580152834613e-10;1.6385963931679726;-1.0;0.0;0.0;6087.626746289299;7497.0;0.8120083695197144;25322.631978164423
