subject;model;sL;sC;sR;noise_amp;S_amplitude;S_d;U_int_amplitude;U_int_baseline;U_int_onset;U_ext_amplitude;nll;n_trials;nll/trial;nll_eval
A92;spatial_reduced3_randomx0;-0.07044075832436647;0.012556486243511245;0.012418562365837715;1.0;0.17611157421810275;0.00017985507470252848;1.6697297019527468;-1.0;0.0;0.0;8078.184355471254;9996;0.808141692224015;209073.811810715
A93;spatial_reduced3_randomx0;-0.09951745943180867;0.006735568396834424;-0.08090789553898503;1.0;0.1948687131694169;0.3790670063819562;1.3299397263035644;-1.0;0.0;0.0;5369.631049101924;7409;0.7247443715888682;69569.63417683417
A87;spatial_reduced3_randomx0;0.0022321780415950343;0.07218997707241215;0.001773293552105315;1.0;0.21436653239652514;0.08244512070668858;1.494306449429132;-1.0;0.0;0.0;7340.798701354525;9996;0.7343736195832858;142621.91130868846
A83;spatial_reduced3_randomx0;-0.35202056277891813;-0.3528304260392332;-0.4088581001398808;1.0;0.19503578614003914;0.5548518348472982;1.7868564105483529;-1.0;0.0;0.0;7032.04711837223;9451;0.7440532344061189;111617.4263249388
A89;spatial_reduced3_randomx0;-0.9753912538290024;-0.9707030989229679;-0.9999999962747097;1.0;0.2351714408397675;7.450580152834618e-10;3.168763190507889;-1.0;0.0;0.0;7573.124002238369;9996;0.7576154464023979;154010.92200166584
A86;spatial_reduced3_randomx0;-0.42778873443603516;-0.27170276641845703;-0.36932945251464844;1.0;0.21256004333496092;0.22631130218505857;1.886566162109375;-1.0;0.0;0.0;7201.529359392812;9996;0.7204411123842349;141027.83392670343
A93;spatial_reduced3_randomx0;-0.4285361229467526;-0.3116054058928057;-0.4252894447063227;1.0;0.20754670200323744;0.40580800278112295;1.708839073573472;-1.0;0.0;0.0;5366.486457020963;7409;0.7243199429101044;69569.63417683417
A92;spatial_reduced3_randomx0;0.25419377204650573;0.32794777665526453;0.34940861854528293;1.0;0.16520227904726198;0.0006341002430303444;1.1418099532961605;-1.0;0.0;0.0;8061.7781162552365;9996;0.8065004117902398;209073.811810715
A96;spatial_reduced3_randomx0;-0.9803717471659184;-0.8100400418043137;-0.9772741422057152;1.0;0.22307518482208255;0.6100942641496658;2.1784071028232574;-1.0;0.0;0.0;4881.307291710862;6884;0.7090800830492245;64716.98094171494
A89;spatial_reduced3_randomx0;-0.2926918431838885;-0.2796321023295718;-0.2825175893572123;1.0;0.21548408303692212;2.270406085358445e-14;2.0694458460520764;-1.0;0.0;0.0;7569.175788612731;9996;0.7572204670480923;154010.92200166584
A95;spatial_reduced3_randomx0;-0.6658640642126414;-0.5826044170129165;-0.6944284724238514;1.0;0.21798050343513525;0.33572133035547436;2.053981654960694;-1.0;0.0;0.0;3980.6473612183204;5220;0.7625761228387586;41580.45219274305
A83;spatial_reduced3_randomx0;-0.7995470724773952;-0.7944739062236721;-0.8873229923667054;1.0;0.2165326088175198;0.18971971571647545;2.7535580516504297;-1.0;0.0;0.0;7047.575879607971;9451;0.7456963156923047;111617.4263249388
A86;spatial_reduced3_randomx0;-0.2640770140950508;-0.11419475780940047;-0.19237041601468263;1.0;0.20832112909223727;0.223657347597225;1.6421866362998117;-1.0;0.0;0.0;7202.376751464309;9996;0.7205258855006311;141027.83392670343
A89;spatial_reduced3_randomx0;0.2943976043034837;0.29720434118253536;0.3283248027627934;1.0;0.1702751684060138;0.4778156215824225;0.925615072655205;-1.0;0.0;0.0;7530.920675082681;9996;0.7533934248782194;154010.9220016658
A95;spatial_reduced3_randomx0;0.11240551519131259;0.1759928210203725;0.13644345461761986;1.0;0.1713838968908385;0.7115098944223064;1.0240871584173874;-1.0;0.0;0.0;3950.2797813249817;5220;0.7567585787978892;41580.45219274305
A87;spatial_reduced3_randomx0;0.7784360744117294;0.9475027774460614;0.7983920648839558;1.0;0.23717996753402987;0.7196693820034852;8.438109965645708;-1.0;0.0;0.0;9091.195644963505;9996;0.9094833578394863;142621.91130868846
A93;spatial_reduced3_randomx0;-0.8215204608568456;-0.6885266042627336;-0.8352631225279765;1.0;0.2103861197803053;0.4685727350464731;2.1819631785620004;-1.0;0.0;0.0;5364.825891292188;7409;0.7240958147242798;69569.63417683418
A92;spatial_reduced3_randomx0;-0.31930157285660243;-0.23657828100600398;-0.2447132780886676;1.0;0.18428511149808857;2.613717753896516e-07;2.0824592428780306;-1.0;0.0;0.0;8085.831741633711;9996;0.8089067368581144;209073.811810715
A84;spatial_reduced3_randomx0;-0.030189825493035727;-0.1203012918123818;-0.011679468773941437;1.0;0.2541978975926989;0.0003130487825458439;1.5815930496950728;-1.0;0.0;0.0;402.26657862464;651;0.6179210117121966;4570.968878463209
A96;spatial_reduced3_randomx0;-0.9895097303087823;-0.8113347791950218;-0.984112280595582;1.0;0.21793550490867347;0.7264770361711271;2.113016366958618;-1.0;0.0;0.0;4880.687812221126;6884;0.7089900947444981;64716.98094171493
A92;spatial_reduced3_randomx0;-0.1121910810470581;-0.02721458673477173;-0.02734065055847168;1.0;0.17968823432922365;4.768371580921027e-08;1.7501583099365234;-1.0;0.0;0.0;8080.485824222624;9996;0.8083719311947403;209073.811810715
A84;spatial_reduced3_randomx0;-0.2100580672704382;-0.2955547702149488;-0.1884182038338622;1.0;0.2678804475767538;0.18210062038560865;1.6193705656332895;-1.0;0.0;0.0;401.824829684704;651;0.6172424419119877;4570.96887846321
A96;spatial_reduced3_randomx0;-0.3923337170854211;-0.22531081549823284;-0.35493271239101887;1.0;0.211397285759449;0.5193656185641885;1.5552371963858604;-1.0;0.0;0.0;4889.982195517837;6884;0.7103402375824864;64716.98094171493
A93;spatial_reduced3_randomx0;0.02188017193475389;0.23038795113097876;0.04343233034524019;1.0;0.18414730491727827;1.93927262443494e-05;9.99833375934395;-1.0;0.0;0.0;6370.613021765542;7409;0.8598478906418602;69569.63417683417
A83;spatial_reduced3_randomx0;-0.1276269680704587;-0.1326247614664453;-0.17349176733574723;1.0;0.18293615511995653;0.5758110432956329;1.4603843534459884;-1.0;0.0;0.0;7017.285902630041;9451;0.7424913662712984;111617.4263249388
A95;spatial_reduced3_randomx0;-0.13342276522598695;-0.03762426040702849;-0.13776235529439873;1.0;0.20615424579009417;0.0006343092863971278;1.6781535621266812;-1.0;0.0;0.0;3994.249914459381;5220;0.765181975950073;41580.45219274305
A87;spatial_reduced3_randomx0;-0.9562464774851378;-0.844862475067373;-0.9999902502345321;1.0;0.246633290324985;2.270406085358445e-14;3.063559871450707;-1.0;0.0;0.0;7354.032441976754;9996;0.7356975232069581;142621.91130868846
A86;spatial_reduced3_randomx0;-0.864469554444895;-0.6853268981421934;-0.8091627497274203;1.0;0.24099253300077178;3.7854388665325978e-06;2.7782302301675372;-1.0;0.0;0.0;7218.134659600572;9996;0.7221023068828104;141027.83392670343
A95;spatial_reduced3_randomx0;-0.5287755224142927;-0.4236288874585199;-0.5493954101394252;1.0;0.22074291050863737;2.831068712794149e-15;2.3042843525414582;-1.0;0.0;0.0;3995.1842646179502;5220;0.7653609702333238;41580.45219274305
A83;spatial_reduced3_randomx0;-0.790733670546615;-0.8049088658372057;-0.8718181227122841;1.0;0.19412751260155348;0.8206029722401582;2.0637622710491996;-1.0;0.0;0.0;7013.280345917362;9451;0.742067542685151;111617.4263249388
A87;spatial_reduced3_randomx0;1.3804490436905326;1.5790987145519466;1.4023764520889017;1.0;0.3163592965843418;0.8251847456149335;8.819998686332838;-1.0;0.0;0.0;9084.746563805218;9996;0.9088381916571847;142621.91130868846
A86;spatial_reduced3_randomx0;-0.3485295691061765;-0.18840826145606115;-0.27464976656483486;1.0;0.21499324110802265;0.14070245597977188;1.8262225915677845;-1.0;0.0;0.0;7206.283722722852;9996;0.7209167389678723;141027.83392670343
A89;spatial_reduced3_randomx0;-0.08352266130327735;-0.07855908893407104;-0.06731317767162182;1.0;0.20437406107672362;0.07660600327189965;1.6400758517429495;-1.0;0.0;0.0;7564.570700374638;9996;0.7567597739470426;154010.92200166584
A84;spatial_reduced3_randomx0;-0.09507384896278381;-0.2021685093641281;-0.06862637400627136;1.0;0.26023398160934447;5.960464455334602e-09;1.616023063659668;-1.0;0.0;0.0;394.7639697023828;651;0.6063962668239367;4570.96887846321
A92;spatial_reduced3_randomx0;-0.20753254273237332;-0.118768885288425;-0.12862222979705962;1.0;0.1799229612201046;1.4806720571303167e-06;1.9295930828849635;-1.0;0.0;0.0;8082.373474133163;9996;0.808560771722005;209073.811810715
A96;spatial_reduced3_randomx0;-0.09303123760400922;0.0962106031292933;-0.029223932087916182;1.0;0.22255428698059404;0.00041681063230497584;1.4996030742186122;-1.0;0.0;0.0;4924.732413360441;6884;0.7153882064730448;64716.98094171494
A93;spatial_reduced3_randomx0;-0.44789321080571654;-0.31861544809311226;-0.44388693377169375;1.0;0.21542713549573816;0.18635187535487602;1.9338933613653353;-1.0;0.0;0.0;5373.21650162144;7409;0.7252283036336132;69569.63417683418
A92;spatial_reduced2;-0.05861376854682021;0.0;0.015932475336740026;1.0;0.18084495409901136;0.0001314995068241731;1.6526647516875528;-1.0;0.0;0.0;6087.64084923411;7497;0.8120102506648139;27409.908246538253
A84;spatial_reduced2;0.08096909560542898;0.0;0.12171223761741601;1.0;0.24848832151153633;2.831068712794149e-15;1.3884593780869636;-1.0;0.0;0.0;404.1012206332547;651;0.62073920220162;457.8483046829053
A89;spatial_reduced2;-0.02313236942761776;0.0;-0.007862452757235516;1.0;0.19538808631034538;0.15850852400035753;1.5276027320685515;-1.0;0.0;0.0;5683.876229010377;7497;0.7581534252381456;18885.17906963165
A96;spatial_reduced2;-0.1930528441995989;0.0;-0.13837544351378028;1.0;0.22621734153585293;8.828172565200632e-06;1.6752188904547438;-1.0;0.0;0.0;3908.506626960472;5456;0.7163685166716408;7298.725746882108
A92;spatial_reduced2;-0.06439136374984855;0.0;0.015258761965355916;1.0;0.17862313256942797;4.146392024173551e-08;1.6690353059516383;-1.0;0.0;0.0;6088.7451243099795;7497;0.8121575462598345;27388.53897678337
A84;spatial_reduced2;0.08530357538256794;0.0;0.1157058552489616;1.0;0.24947804660070688;1.1641521080463235e-11;1.3291394500993192;-1.0;0.0;0.0;403.9424562068736;651;0.6204953244345217;453.11936395238894
A87;spatial_reduced2;-0.09711149087317494;0.0;-0.08816689588030613;1.0;0.21956214340907565;0.007576167494831754;1.7231980660470185;-1.0;0.0;0.0;5569.543931872818;7497;0.7429030187905585;17077.030814504677
A96;spatial_reduced2;-0.16878221556544304;0.0;-0.13017792999744415;1.0;0.21093425035476687;0.3882733441889286;1.3808915615081787;-1.0;0.0;0.0;3892.320476813236;5456;0.713401846923247;7242.74632098782
A86;spatial_reduced2;-0.14249229253316287;0.0;-0.06310218227071118;1.0;0.21312276991312729;1.5351151883002956e-07;1.6679855140035897;-1.0;0.0;0.0;5546.178018293115;7497;0.7397863169658684;16941.43822361811
A87;spatial_reduced2;-0.09144568012960086;0.0;-0.08053549941403215;1.0;0.20229958289246514;0.19494744607189457;1.5399408792340452;-1.0;0.0;0.0;5557.704959302178;7497;0.7413238574499371;17075.1699265453
A96;spatial_reduced2;-0.20561100053772208;0.0;-0.1364565438664993;1.0;0.22668580140628058;0.008333110413918321;1.6861307233703613;-1.0;0.0;0.0;3907.999106724238;5456;0.7162754961004836;7292.721299133693
A83;spatial_reduced2;0.0014222431991584017;0.0;-0.051457485769788036;1.0;0.2057206919482269;0.10309878306070458;1.6468662884217338;-1.0;0.0;0.0;5600.636358041035;7489;0.7478483586648464;13472.876059493652
A93;spatial_reduced2;-0.13659191457554698;0.0;-0.12178135360591114;1.0;0.21650997893884777;9.313222415485711e-11;1.61493631452322;-1.0;0.0;0.0;4377.964853979365;5981;0.7319787416785429;8327.669005506603
A86;spatial_reduced2;-0.13196349806639773;0.0;-0.0574964373918192;1.0;0.21294886641881022;1.6762838458805884e-05;1.638398364535533;-1.0;0.0;0.0;5550.338950324702;7497;0.7403413299085904;16924.31006955016
A95;spatial_reduced2;-0.09238474224077375;0.0;-0.08138245958575663;1.0;0.20634447500987452;3.3306690738754696e-16;1.5859017204110444;-1.0;0.0;0.0;3739.190305308492;4956;0.7544774627337555;5151.761329482357
A96;spatial_reduced2;-0.17214015080956813;0.0;-0.12534889747077926;1.0;0.20440248902138985;0.3459097293009055;1.441359706352415;-1.0;0.0;0.0;3896.8265792400925;5456;0.7142277454618938;7261.600489495612
A93;spatial_reduced2;-0.12257409349240334;0.0;-0.10440992754956824;1.0;0.19803878630074906;0.32597152673697566;1.4063272483399487;-1.0;0.0;0.0;4372.029237833131;5981;0.7309863296828509;8279.89211333347
A84;spatial_reduced2;0.09723747925454518;0.0;0.1427042528029574;1.0;0.24806738312159726;0.005797085256426693;1.3473291066206912;-1.0;0.0;0.0;405.11800218740007;651;0.6223010786288787;457.4999362600282
A83;spatial_reduced2;-0.0048412317264592275;0.0;-0.047508005212876014;1.0;0.1775942443148233;0.5768443982728059;1.3840196618111804;-1.0;0.0;0.0;5557.584073700812;7489;0.7420996226065979;13339.972522095286
A95;spatial_reduced2;-0.09408536553382874;0.0;-0.08672694861888885;1.0;0.2099620044231415;5.960464455334602e-09;1.6038050651550293;-1.0;0.0;0.0;3731.0158012134766;4956;0.7528280470567951;5138.8578850858285
A95;spatial_reduced2;-0.08382133461438457;0.0;-0.0662267875775342;1.0;0.1899076075752839;0.34391213024566697;1.3640721019482953;-1.0;0.0;0.0;3721.116319383531;4956;0.750830572918388;5121.132210486064
A89;spatial_reduced2;-0.025324787795739212;0.0;-0.012752518173613225;1.0;0.18592158439793366;0.31078788217752445;1.435670900471905;-1.0;0.0;0.0;5687.185807492465;7497;0.7585948789505755;18878.351273863787
A92;spatial_reduced2;-0.052745543885976076;0.0;0.023791590007022023;1.0;0.18019606135785582;3.8831494747482154e-07;1.6466409377753735;-1.0;0.0;0.0;6086.940334082185;7497;0.8119168112687988;27412.345922163066
A86;spatial_reduced2;-0.14291440387927423;0.0;-0.06511547400273798;1.0;0.19859179625553908;0.15232836835963892;1.5677920889897905;-1.0;0.0;0.0;5539.423427728394;7497;0.7388853445015865;16914.09953419274
A83;spatial_reduced2;-0.0005440553650259972;0.0;-0.05086724180728197;1.0;0.17236532233655455;0.6740255896002054;1.368777371942997;-1.0;0.0;0.0;5571.272302101205;7489;0.743927400467513;13341.343073336046
A84;spatial_reduced2;0.13037087491500188;0.0;0.1403306284260566;1.0;0.2671121700599133;2.909496255032451e-09;1.2880439095706606;-1.0;0.0;0.0;403.1250796463553;651;0.6192397536810373;458.7830094528192
A93;spatial_reduced2;-0.13564976365609027;0.0;-0.11346663206580843;1.0;0.20547596321103812;0.18928884836371934;1.4859990452109741;-1.0;0.0;0.0;4368.608135693959;5981;0.7304143346754656;8283.466579200225
A92;spatial_reduced2;-0.06861508690940354;0.0;0.008560835480295736;1.0;0.1792916512532156;1.760848975890239e-05;1.6781062946779457;-1.0;0.0;0.0;6074.22499067093;7497;0.8102207537242804;27442.4318749447
A86;spatial_reduced2;-0.1282976851712192;0.0;-0.062135906080129644;1.0;0.20645673931554487;0.07578545553351429;1.5972882024489081;-1.0;0.0;0.0;5542.789426690778;7497;0.7393343239550191;16912.021988014407
A83;spatial_reduced2;-0.0031503719683314557;0.0;-0.04728200683348405;1.0;0.18091562487068585;0.4653582708908289;1.4434144204424229;-1.0;0.0;0.0;5568.324496945131;7489;0.7435337824736454;13358.62300840929
A95;spatial_reduced2;-0.08401434387087647;0.0;-0.08332554698063177;1.0;0.20409518868400484;0.3428076980451806;1.3131495048946817;-1.0;0.0;0.0;3723.327114432415;4956;0.7512766574722387;5123.422755834329
A89;spatial_reduced2;-0.014858803362585604;0.0;0.01118326879804954;1.0;0.19456446809228511;0.3421422645682469;1.3185298549942672;-1.0;0.0;0.0;5691.130421261967;7497;0.7591210379167623;18808.723194466
A96;spatial_reduced2;-0.1606515009625582;0.0;-0.12875451376021374;1.0;0.19821980780339798;0.5307717981690075;1.336093213642016;-1.0;0.0;0.0;3891.381469610471;5456;0.7132297414975204;7253.979048898601
A84;spatial_reduced2;0.07394024059671267;0.0;0.1190303223446314;1.0;0.23649587509856873;9.230695497847163e-05;1.4350380336849753;-1.0;0.0;0.0;405.791051343019;651;0.6233349482995684;457.5025063767239
A93;spatial_reduced2;-0.11905442364513874;0.0;-0.10843693488277495;1.0;0.21205090152099731;0.0006884930655359778;1.609333373606205;-1.0;0.0;0.0;4382.77020890602;5981;0.7327821783825481;8300.515830897568
A83;spatial_reduced2;-0.021419683614894325;0.0;-0.05082130398204754;1.0;0.17579337398084366;0.5248321870658884;1.4032544616231917;-1.0;0.0;0.0;5569.566078064864;7489;0.7436995697776557;13359.86350007766
A95;spatial_reduced2;-0.09522628784179688;0.0;-0.09282088279724121;1.0;0.21190431594848635;4.768371580921027e-08;1.6219120025634766;-1.0;0.0;0.0;3743.0531286655983;4956;0.7552568863328487;5147.502574529269
A89;spatial_reduced2;-0.020489842891947774;0.0;-0.002417788517959707;1.0;0.19745015459229764;0.16799854756791316;1.48588072048733;-1.0;0.0;0.0;5691.676717178859;7497;0.7591939065197891;18887.072163728822
A92;spatial_reduced2;-0.05320230592042208;0.0;0.02679116651415825;1.0;0.17856026284396648;7.450580152834618e-10;1.6385963931679726;-1.0;0.0;0.0;6087.626746289299;7497;0.8120083695197144;27389.88088504237
A87;spatial_reduced2;-0.09152053540374538;0.0;-0.0835802478259211;1.0;0.21595850402526706;2.831068712794149e-15;1.720304020127628;-1.0;0.0;0.0;5567.842509138469;7497;0.7426760716471213;17092.06174687117
A89;spatial_reduced2;-0.033122634747996926;0.0;-0.009507911978289485;1.0;0.20768220707774165;7.026223465766979e-06;1.6253581922501326;-1.0;0.0;0.0;5693.216806911376;7497;0.7593993339884455;18937.741874993862
A92;spatial_reduced2;-0.06169695022981614;0.0;0.015988050552550703;1.0;0.17615823189262303;8.285255171325279e-06;1.7107996586710215;-1.0;0.0;0.0;6085.031623220108;7497;0.8116622146485404;27420.309987865112
A86;spatial_reduced2;-0.14025727376082386;0.0;-0.06793293291752889;1.0;0.19791102045327535;0.18842018919801828;1.5350966861615234;-1.0;0.0;0.0;5545.04614604194;7497;0.7396353402750354;16904.004689134345
A89;spatial_reduced2;-0.016639061272144318;0.0;0.0002835094928741455;1.0;0.18993221938610078;0.3437261901795864;1.3258525729179382;-1.0;0.0;0.0;5680.762096661368;7497;0.7577380414380909;18836.69664089061
A93;spatial_reduced2;-0.12328888767916624;0.0;-0.1056466727733465;1.0;0.2179507468613508;2.724067491022275e-06;1.5947671917482467;-1.0;0.0;0.0;4380.869249913851;5981;0.7324643454127823;8306.041436730902
A84;spatial_reduced2;0.09568727016448975;0.0;0.1289922595024109;1.0;0.2520921564102173;4.185438156123489e-05;1.3229622840881348;-1.0;0.0;0.0;402.9376754223098;651;0.6189518823691395;460.1365592620241
A87;spatial_reduced2;-0.09025423561683965;0.0;-0.07655802784597654;1.0;0.20932046897585677;0.11000451322011029;1.626688787859166;-1.0;0.0;0.0;5558.643057741034;7497;0.741448987293722;17090.228929658595
A96;spatial_reduced2;-0.20193804478367383;0.0;-0.14735086103155481;1.0;0.22557092542025203;8.179277756370507e-06;1.7093067171736038;-1.0;0.0;0.0;3917.7226030906413;5456;0.7180576618567891;7313.647839947727
A86;spatial_reduced2;-0.12842962307331618;0.0;-0.06407119044160936;1.0;0.18367846940993332;0.4728266240999801;1.3572578312596306;-1.0;0.0;0.0;5533.82499249368;7497;0.7381385877675977;16909.589422517303
A87;spatial_reduced2;-0.07456916151568294;0.0;-0.08239033562131226;1.0;0.20902030689641832;0.09973604273982345;1.5936566349118948;-1.0;0.0;0.0;5559.146420714658;7497;0.7415161292136399;17100.252227859484
A83;spatial_reduced2;-0.004053054922678712;0.0;-0.048050284837472645;1.0;0.17391725231020244;0.6646324519100745;1.319738796844831;-1.0;0.0;0.0;5568.699386720456;7489;0.7435838411964822;13323.494657703415
A93;spatial_reduced2;-0.11937840214908846;0.0;-0.09752519415032523;1.0;0.19065202014644228;0.43495800057452955;1.3650557669972727;-1.0;0.0;0.0;4364.273493819809;5981;0.7296895993679667;8264.96182700513
A84;spatial_reduced2;0.11717134558762154;0.0;0.14242816108480838;1.0;0.24312981982449855;0.06942445276772558;1.3437113039453834;-1.0;0.0;0.0;404.0517424978144;651;0.6206631989213739;457.5331229734975
A92;spatial_reduced2;-0.0558500700390141;0.0;0.02205374168988783;1.0;0.1706108024730929;0.22183558339820592;1.4563680123828817;-1.0;0.0;0.0;6095.8998334343405;7497;0.8131118892135976;27420.908360312693
A89;spatial_reduced2;-0.019949252196326483;0.0;-0.004164403055398225;1.0;0.1969426327794736;0.14276751042508518;1.4962394717168763;-1.0;0.0;0.0;5679.469754927265;7497;0.7575656602544037;18883.33286181109
A95;spatial_reduced2;-0.08815062046051025;0.0;-0.09010174870491028;1.0;0.20691337466239929;5.960464455334602e-09;1.593328833580017;-1.0;0.0;0.0;3732.848683093226;4956;0.7531978779445573;5150.0361668787455
A87;spatial_reduced2;-0.09812304005026817;0.0;-0.08234797418117523;1.0;0.2062497019767761;0.19836746230721475;1.5359405279159546;-1.0;0.0;0.0;5558.647737896992;7497;0.7414496115642246;17067.17769681386
A93;spatial_reduced2;-0.13531698659062386;0.0;-0.11906980723142624;1.0;0.21346047669649126;7.450580152834618e-10;1.649458646774292;-1.0;0.0;0.0;4384.907928704845;5981;0.7331395968408034;8302.750724030544
A84;spatial_reduced2;0.11185024195583537;0.0;0.13166598498355597;1.0;0.24202698432374747;1.1641521080463235e-11;1.3584196302108467;-1.0;0.0;0.0;403.57691430271694;651;0.6199338161332058;454.184594962815
A89;spatial_reduced2;-0.019143617671943503;0.0;0.004230614162224811;1.0;0.20625459405040603;2.511078489586538e-08;1.5996812661469448;-1.0;0.0;0.0;5694.862690886981;7497;0.7596188730007978;18927.448900459087
A92;spatial_reduced2;-0.059495416469872;0.0;0.021361196413636208;1.0;0.1791097264736891;7.450580152834618e-10;1.6332990229129791;-1.0;0.0;0.0;6082.117603985828;7497;0.8112735232740867;27384.80174412699
A96;spatial_reduced2;-0.20166180184696714;0.0;-0.14658724212495144;1.0;0.2285541693089908;0.0004898770679573894;1.7096509437615168;-1.0;0.0;0.0;3905.296317809618;5456;0.7157801169005898;7293.067116735576
A92;spatial_reduced2;-0.0476244927776861;0.0;0.025384496708284132;1.0;0.17884958073904272;1.4551693183761927e-12;1.6721856121439487;-1.0;0.0;0.0;6083.515970200284;7497;0.811460046712056;27398.114181948447
A86;spatial_reduced2;-0.13531705923378468;0.0;-0.060480644926428795;1.0;0.21276410818099978;0.00027489177882666915;1.667540542781353;-1.0;0.0;0.0;5549.484785796366;7497;0.7402273957311413;16937.198589434807
A89;spatial_reduced2;-0.025426000356674194;0.0;-0.006309673190116882;1.0;0.2088521754741669;5.960464455334602e-09;1.615944266319275;-1.0;0.0;0.0;5687.762913257625;7497;0.7586718571772209;18940.48540735227
A96;spatial_reduced2;-0.16264256580719305;0.0;-0.12102840583641239;1.0;0.2014256184102453;0.5102114941646327;1.31517216289717;-1.0;0.0;0.0;3896.1706480566036;5456;0.7141075234707851;7243.771339546094
A87;spatial_reduced2;-0.09416122254179982;0.0;-0.08642895558955388;1.0;0.21602320123627577;2.270406085358445e-14;1.716545906842839;-1.0;0.0;0.0;5564.779553544359;7497;0.7422675141449059;17115.099050411183
A87;spatial_reduced2;-0.09640882633993897;0.0;-0.09461048572666186;1.0;0.20825778115024152;0.0951440021231974;1.6653624956670683;-1.0;0.0;0.0;5561.028758635983;7497;0.7417672080346782;17116.08201861021
A83;spatial_reduced2;-0.033635140793194296;0.0;-0.06884171294859698;1.0;0.17571431706317525;0.6214143728697309;1.3909693917885306;-1.0;0.0;0.0;5571.324413798798;7489;0.7439343588995591;13368.643403060209
A96;spatial_reduced2;-0.183978773178751;0.0;-0.12840396064893866;1.0;0.20231915100273912;0.43272871681783726;1.3932720091324882;-1.0;0.0;0.0;3893.8474886366466;5456;0.7136817244568634;7251.885274435483
A95;spatial_reduced2;-0.06097006791969761;0.0;-0.0510097123333253;1.0;0.19059555413667112;0.6617413668660448;1.1968552903272212;-1.0;0.0;0.0;3702.3157555516786;4956;0.7470370773913799;5110.388367218192
A86;spatial_reduced2;-0.12550990072585932;0.0;-0.053857559315474646;1.0;0.18923325080020847;0.3998706307606426;1.3857464102289896;-1.0;0.0;0.0;5533.635047553023;7497;0.7381132516410595;16887.320010591822
A87;spatial_reduced2;-0.0951959453523159;0.0;-0.0859659444540739;1.0;0.22038023404777052;9.941682219499759e-05;1.722730129957199;-1.0;0.0;0.0;5561.2139116162425;7497;0.74179190497749;17099.059149089535
A93;spatial_reduced2;-0.11170578002929688;0.0;-0.09006786346435547;1.0;0.1964512634277344;0.25423717498779297;1.4406890869140625;-1.0;0.0;0.0;4371.800040613021;5981;0.7309480087966931;8279.73628109158
A83;spatial_reduced2;-0.012773791257814082;0.0;-0.04681933589546361;1.0;0.18608590668112357;0.4031195514033811;1.4891394672044953;-1.0;0.0;0.0;5579.072307240671;7489;0.7449689287275565;13388.998618233029
A95;spatial_reduced2;-0.08389069139957428;0.0;-0.08033381402492523;1.0;0.2081035804748535;5.960464455334602e-09;1.5873825550079346;-1.0;0.0;0.0;3731.9809564759466;4956;0.7530227918635889;5145.058731574083
A86;spatial_reduced2;-0.13872252062361667;0.0;-0.061553823943654606;1.0;0.1969269381102413;0.21914924786165102;1.4999993784954313;-1.0;0.0;0.0;5536.858273449632;7497;0.7385431870681115;16907.399989083235
A96;spatial_reduced2;-0.1945435056325664;0.0;-0.14368318316377326;1.0;0.2309180562506299;0.0054758213800510935;1.663876739429611;-1.0;0.0;0.0;3911.0948494629074;5456;0.716842897628832;7297.224626619962
A86;spatial_reduced2;-0.13951805792748928;0.0;-0.06768983602523804;1.0;0.2132785391621292;9.313222415485711e-11;1.653152009472251;-1.0;0.0;0.0;5547.653149897836;7497;0.7399830798849988;16956.421626177522
A87;spatial_reduced2;-0.09109405407434679;0.0;-0.07488012333487859;1.0;0.19174242000415687;0.305328570909478;1.4714450140018016;-1.0;0.0;0.0;5565.743168472107;7497;0.7423960475486338;17065.621240692446
A96;spatial_reduced2;-0.19159340858459473;0.0;-0.1455552577972412;1.0;0.21991672515869143;4.768371580921027e-08;1.7286186218261719;-1.0;0.0;0.0;3910.9381835187714;5456;0.7168141831962558;7308.571149773691
A95;spatial_reduced2;-0.09238395933061838;0.0;-0.09020149894058704;1.0;0.212812265008688;7.450580152834618e-10;1.5819751918315887;-1.0;0.0;0.0;3732.3300581140975;4956;0.7530932320649915;5145.402365075827
A86;spatial_reduced2;-0.13906949758529663;0.0;-0.062472715973854065;1.0;0.21579182147979736;5.960464455334602e-09;1.6392720937728882;-1.0;0.0;0.0;5556.593294203523;7497;0.7411755761242528;16968.358805278076
A93;spatial_reduced2;-0.12555908784270287;0.0;-0.11336490232497454;1.0;0.21073704987764358;7.450580152834618e-10;1.6430535987019539;-1.0;0.0;0.0;4387.385535926767;5981;0.7335538431577943;8306.537875310645
A83;spatial_reduced2;0.014435540651902556;0.0;-0.035242737270891666;1.0;0.17498015262186528;0.595422446122393;1.3134376928210258;-1.0;0.0;0.0;5566.135395077934;7489;0.743241473504865;13329.123799310615
A83;spatial_reduced2;-0.013085128215607256;0.0;-0.04780152998864651;1.0;0.1962824235111475;0.27977082431316375;1.5740622393786907;-1.0;0.0;0.0;5582.084103569835;7489;0.7453710914100461;13433.295547237569
A84;spatial_reduced2;0.09014976024627686;0.0;0.11251813173294067;1.0;0.25388742446899415;4.768371580921027e-08;1.341451644897461;-1.0;0.0;0.0;406.06377959847805;651;0.6237538857119479;453.7966375581013
A93;spatial_reduced2;-0.11429150199153781;0.0;-0.10076846813305806;1.0;0.19290836377726095;0.40757912633099525;1.3413250696883665;-1.0;0.0;0.0;4369.320212269948;5981;0.7305333911168613;8288.971015379684
